filing|tech_field|variable|patents|mean|std_dev|kurtosis|skewness|min|p1|p10|p25|p50|p75|p90|p99|max
1983|7|"radicalness"|9|.3430341|.3049428|3.506135|.9615819|0|0|0|.2142857|.3|.4444444|1|1|1
1983|8|"radicalness"|664|.1635198|.2151516|4.800109|1.490126|0|0|0|0|.0763403|.2666667|.5|.8888889|1
1983|9|"radicalness"|1028|.2721792|.2464674|2.615244|.6544476|0|0|0|0|.25|.4444444|.625|.9230769|1
1983|10|"radicalness"|1534|.2889526|.261022|2.806203|.7280368|0|0|0|0|.25|.4545455|.6666667|1|1
1983|11|"radicalness"|191|.2556003|.2360569|3.03211|.8057916|0|0|0|0|.2083333|.4090909|.6|1|1
1983|12|"radicalness"|456|.3703373|.2699078|2.317711|.3730819|0|0|0|.1538462|.3333333|.5577778|.75|1|1
1983|13|"radicalness"|1050|.2768597|.2354231|2.695982|.6307037|0|0|0|.0666667|.25|.44|.6132479|.9|1
1983|14|"radicalness"|2179|.2050217|.2380494|3.960541|1.243436|0|0|0|0|.125|.3333333|.5471698|1|1
1983|15|"radicalness"|509|.2687933|.2509183|2.834445|.808423|0|0|0|.038961|.2142857|.4285714|.6333333|.9354839|1
1983|16|"radicalness"|801|.194548|.2307456|4.022392|1.25623|0|0|0|0|.1111111|.3243243|.5428572|.9230769|1
1983|17|"radicalness"|1454|.2600197|.2443963|3.160494|.8774179|0|0|0|.0238095|.2198068|.40625|.6|1|1
1983|18|"radicalness"|330|.2820202|.2447665|2.813265|.6677572|0|0|0|.0588235|.2366947|.4545455|.6201923|1|1
1983|19|"radicalness"|1142|.3007684|.2775003|2.416294|.6511659|0|0|0|0|.25|.5|.7|1|1
1983|20|"radicalness"|980|.2719535|.2414723|2.847222|.7340768|0|0|0|.0625|.2272727|.4375|.625|1|1
1983|21|"radicalness"|542|.3186648|.2512918|2.740692|.5589702|0|0|0|.125|.3021739|.483871|.6666667|1|1
1983|22|"radicalness"|1|.68||||.68|.68|.68|.68|.68|.68|.68|.68|.68
1983|23|"radicalness"|1052|.3044345|.2518107|2.707876|.5880024|0|0|0|.08|.2857143|.483871|.6521739|1|1
1983|24|"radicalness"|354|.2768918|.2359211|2.91169|.6959617|0|0|0|.0833333|.25|.4285714|.6|.9375|1
1983|25|"radicalness"|1246|.2448367|.255522|3.300502|.9979751|0|0|0|0|.1818182|.4|.6363636|1|1
1983|26|"radicalness"|1129|.2852767|.2551425|2.844753|.7575158|0|0|0|.0555556|.25|.45|.6666667|1|1
1983|27|"radicalness"|970|.2684176|.2434058|3.063604|.8237917|0|0|0|.0606061|.2222222|.4375|.6111111|1|1
1983|28|"radicalness"|1069|.2712146|.2582684|2.81261|.7771626|0|0|0|0|.2222222|.4545455|.6363636|1|1
1983|29|"radicalness"|1406|.2510087|.2472916|2.900109|.8437968|0|0|0|0|.2|.4|.625|.9444444|1
1983|30|"radicalness"|646|.3181488|.2381228|2.871572|.6066691|0|0|0|.125|.3|.4666667|.6666667|1|1
1983|31|"radicalness"|1312|.2380433|.2407129|3.530478|1.044945|0|0|0|0|.1818182|.375|.5833333|1|1
1983|32|"radicalness"|1130|.2127924|.2407943|3.709073|1.147033|0|0|0|0|.1428571|.3448276|.5590278|1|1
1983|33|"radicalness"|559|.2032889|.2437999|3.343167|1.104671|0|0|0|0|.125|.3529412|.547619|.875|1
1983|34|"radicalness"|633|.2538617|.2675419|2.576959|.8028993|0|0|0|0|.1764706|.4516129|.6666667|.948718|1
1983|35|"radicalness"|1205|.2414127|.2478941|3.079008|.8982692|0|0|0|0|.1923077|.4|.6086956|1|1
1984|1|"radicalness"|2255|.2218708|.2438686|3.4466|1.064816|0|0|0|0|.15|.3636364|.5714286|1|1
1984|2|"radicalness"|1402|.2427283|.2392806|3.236471|.9244543|0|0|0|0|.1835017|.3953488|.5882353|1|1
1984|3|"radicalness"|577|.276574|.2642179|2.530566|.6848222|0|0|0|0|.2307692|.5|.6666667|1|1
1984|4|"radicalness"|221|.3297971|.2719411|2.41562|.4579452|0|0|0|0|.3333333|.5|.7058824|1|1
1984|5|"radicalness"|538|.3095087|.286495|2.582109|.699783|0|0|0|0|.25|.5|.75|1|1
1984|6|"radicalness"|863|.2459651|.271435|3.021532|.9692297|0|0|0|0|.1666667|.4210526|.6666667|1|1
1984|7|"radicalness"|12|.6338228|.2401108|1.761447|.3144413|.3333333|.3333333|.3333333|.4415585|.5590278|.8247863|1|1|1
1984|8|"radicalness"|735|.1630843|.211561|4.326492|1.379561|0|0|0|0|.0666667|.2727273|.5|.8|1
1984|9|"radicalness"|1168|.2650733|.2508181|2.643863|.7126994|0|0|0|0|.2222222|.4472222|.6285715|.9565217|1
1984|10|"radicalness"|1859|.289627|.2615836|2.857795|.7558742|0|0|0|.0357143|.25|.4545455|.6666667|1|1
1984|11|"radicalness"|211|.2547888|.2305288|3.038133|.8165254|0|0|0|.05|.2083333|.4090909|.5833333|.8823529|1
1984|12|"radicalness"|521|.3619016|.271545|2.226387|.3455763|0|0|0|.1428571|.3333333|.5555556|.7333333|1|1
1984|13|"radicalness"|1224|.2720364|.2368591|2.903317|.7113339|0|0|0|.0588235|.25|.431677|.6|.9230769|1
1984|14|"radicalness"|2394|.199905|.2307534|3.876712|1.223293|0|0|0|0|.125|.3333333|.55|.92|1
1984|15|"radicalness"|792|.2552695|.2438639|3.101061|.8741526|0|0|0|.0278638|.2|.4053166|.6|1|1
1984|16|"radicalness"|898|.2187692|.2487445|3.746978|1.196987|0|0|0|0|.1464286|.3478261|.6|1|1
1984|17|"radicalness"|1713|.2612635|.2455603|3.185722|.8816534|0|0|0|.030303|.2173913|.4117647|.6|1|1
1984|18|"radicalness"|359|.3192747|.2755767|2.463947|.5707983|0|0|0|.0625|.3|.5|.7142857|1|1
1984|19|"radicalness"|1299|.3109931|.2753026|2.368005|.5818341|0|0|0|.0232558|.25|.5|.7142857|1|1
1984|20|"radicalness"|1060|.2753037|.2434481|2.581974|.6243771|0|0|0|0|.25|.4444444|.6228448|.9130435|1
1984|21|"radicalness"|732|.3458118|.270573|2.262781|.3863999|0|0|0|.1026316|.3333333|.5454546|.71875|1|1
1984|23|"radicalness"|1138|.3099562|.2507546|2.663366|.5881942|0|0|0|.1|.2727273|.5|.6666667|1|1
1984|24|"radicalness"|449|.28982|.2532327|2.692353|.6952279|0|0|0|.0714286|.25|.4285714|.6666667|.9333333|1
1984|25|"radicalness"|1512|.2305634|.2414522|3.22791|.941903|0|0|0|0|.1695402|.3846154|.5789474|1|1
1984|26|"radicalness"|1312|.268126|.2462145|2.840676|.7403306|0|0|0|0|.2307692|.4285714|.6086956|1|1
1984|27|"radicalness"|1130|.2552332|.2342381|3.276113|.8948548|0|0|0|.0588235|.2142857|.4|.5819892|.9230769|1
1984|28|"radicalness"|1303|.2720784|.2634538|2.652509|.7403411|0|0|0|0|.2222222|.4545455|.6666667|1|1
1984|29|"radicalness"|1723|.24521|.2438232|3.218946|.9309599|0|0|0|0|.1904762|.4|.6|1|1
1984|30|"radicalness"|717|.3226838|.2533638|2.462636|.5096929|0|0|0|.125|.2857143|.5|.6666667|1|1
1984|31|"radicalness"|1503|.2475088|.2273747|2.857782|.7847668|0|0|0|.0322581|.2|.4|.5714286|.8333333|1
1984|32|"radicalness"|1323|.2398342|.2522734|3.249997|.9940764|0|0|0|0|.1666667|.4|.6|1|1
1984|33|"radicalness"|655|.2107561|.2446505|3.255228|1.06563|0|0|0|0|.125|.3636364|.5833333|.875|1
1984|34|"radicalness"|723|.2594844|.2717912|2.70352|.8343377|0|0|0|0|.1818182|.4482759|.6666667|1|1
1984|35|"radicalness"|1419|.2471264|.2609508|3.130581|.9859551|0|0|0|0|.1764706|.4|.6470588|1|1
1985|1|"radicalness"|2287|.2293604|.2401617|3.104924|.9310386|0|0|0|0|.1666667|.3846154|.5833333|.9|1
1985|2|"radicalness"|1487|.229184|.2405697|3.482906|1.020239|0|0|0|0|.1764706|.375|.5789474|1|1
1985|3|"radicalness"|699|.282113|.2457018|2.812273|.6517867|0|0|0|0|.25|.4705882|.625|1|1
1985|4|"radicalness"|267|.3125403|.2514099|2.388665|.3791263|0|0|0|0|.3076923|.5|.6428571|1|1
1985|5|"radicalness"|542|.2903793|.2746345|2.507258|.6567174|0|0|0|0|.25|.5|.6666667|1|1
1985|6|"radicalness"|928|.2448436|.2564359|2.883608|.8896198|0|0|0|0|.1818182|.4|.65|1|1
1985|7|"radicalness"|7|.3904232|.1748064|1.546425|-.5193545|.137931|.137931|.137931|.1818182|.5|.5333334|.5555556|.5555556|.5555556
1985|8|"radicalness"|826|.1590251|.2118168|5.071895|1.528595|0|0|0|0|.0625|.25|.5|.875|1
1985|9|"radicalness"|1303|.265602|.2440424|2.865298|.7520019|0|0|0|0|.2222222|.4285714|.625|1|1
1985|10|"radicalness"|2030|.2899999|.2616139|2.806075|.7389126|0|0|0|0|.25|.4666667|.6666667|1|1
1985|11|"radicalness"|257|.272588|.2343246|3.044463|.7292061|0|0|0|.0625|.25|.4444444|.6|1|1
1985|12|"radicalness"|483|.3834237|.2668728|2.258936|.3270277|0|0|0|.1666667|.3636364|.5714286|.7692308|1|1
1985|13|"radicalness"|1363|.2724629|.2420548|2.728866|.7049587|0|0|0|.05|.2272727|.4444444|.625|.9047619|1
1985|14|"radicalness"|2554|.213576|.2465528|3.812265|1.213652|0|0|0|0|.125|.3333333|.5714286|1|1
1985|15|"radicalness"|950|.2405132|.2361049|3.213516|.9591501|0|0|0|.0322581|.1737069|.375|.5833333|.9285714|1
1985|16|"radicalness"|1106|.2060068|.2477109|3.7797|1.22872|0|0|0|0|.1111111|.3461539|.5967742|1|1
1985|17|"radicalness"|1822|.256352|.2443361|3.085131|.8950253|0|0|0|.0322581|.2|.4|.625|1|1
1985|18|"radicalness"|347|.3019584|.2424263|2.659874|.6252096|0|0|0|.1071429|.2666667|.4782609|.6666667|.9166667|1
1985|19|"radicalness"|1231|.3205629|.2805557|2.320254|.575896|0|0|0|.0625|.28|.5|.7333333|1|1
1985|20|"radicalness"|1199|.2576901|.2457402|2.93016|.8388855|0|0|0|0|.2|.4117647|.625|.9583333|1
1985|21|"radicalness"|770|.3403476|.2703641|2.351527|.4820636|0|0|0|.1111111|.322479|.5238096|.71875|1|1
1985|22|"radicalness"|1|.5||||.5|.5|.5|.5|.5|.5|.5|.5|.5
1985|23|"radicalness"|1274|.2843097|.2474656|2.73455|.6932216|0|0|0|.0666667|.25|.4545455|.6666667|.95|1
1985|24|"radicalness"|479|.2970637|.2518139|2.654701|.6526234|0|0|0|.0833333|.25|.4545455|.6756757|1|1
1985|25|"radicalness"|1493|.227744|.2492629|3.318899|1.030891|0|0|0|0|.1666667|.375|.6|1|1
1985|26|"radicalness"|1404|.2765468|.2593665|2.742332|.7623591|0|0|0|0|.2222222|.4444444|.6666667|1|1
1985|27|"radicalness"|1249|.2601369|.2372976|3.124782|.8658594|0|0|0|.0625|.2|.4|.6153846|.9333333|1
1985|28|"radicalness"|1245|.2627922|.260435|2.866532|.8262832|0|0|0|0|.2|.4285714|.6470588|1|1
1985|29|"radicalness"|1793|.2640932|.2540436|2.961557|.8541607|0|0|0|0|.2083333|.4285714|.6470588|1|1
1985|30|"radicalness"|711|.3309681|.245775|2.740754|.5756486|0|0|0|.1428571|.2916667|.5|.6666667|1|1
1985|31|"radicalness"|1587|.2466839|.2371685|3.178199|.9028651|0|0|0|0|.1904762|.4|.5833333|1|1
1985|32|"radicalness"|1414|.2323085|.252467|3.349434|1.061733|0|0|0|0|.1666667|.3793103|.6|1|1
1985|33|"radicalness"|751|.2115036|.2559064|3.640202|1.195779|0|0|0|0|.125|.3333333|.6153846|1|1
1985|34|"radicalness"|763|.2490434|.253139|2.856029|.8080885|0|0|0|0|.2|.4285714|.6|1|1
1985|35|"radicalness"|1438|.2490874|.2556366|3.050324|.9111042|0|0|0|0|.1875|.4166667|.625|1|1
1986|1|"radicalness"|2488|.2280843|.2441965|3.214903|.9817535|0|0|0|0|.1666667|.375|.6|.9333333|1
1986|2|"radicalness"|1671|.2316087|.2386548|3.371786|1.022911|0|0|0|0|.1666667|.375|.5714286|.9333333|1
1986|3|"radicalness"|822|.2896397|.259876|2.580785|.6411113|0|0|0|0|.25|.5|.6666667|1|1
1986|4|"radicalness"|268|.2784351|.2477247|2.299476|.5081518|0|0|0|0|.25|.5|.6363636|.8823529|1
1986|5|"radicalness"|643|.2942513|.2681124|2.647848|.6709716|0|0|0|0|.25|.5|.6666667|1|1
1986|6|"radicalness"|1070|.2444668|.2672355|2.944921|.9389436|0|0|0|0|.1666667|.4137931|.65301|1|1
1986|7|"radicalness"|21|.3048866|.1956621|1.829723|-.1884443|0|0|0|.1428571|.3333333|.44|.5625|.5909091|.5909091
1986|8|"radicalness"|888|.1528955|.1971249|5.296603|1.545641|0|0|0|0|.072949|.25|.4230769|.8333333|1
1986|9|"radicalness"|1453|.2676291|.2556094|2.824246|.7903343|0|0|0|0|.2142857|.4444444|.6363636|1|1
1986|10|"radicalness"|2245|.2781687|.2577844|2.876917|.7846333|0|0|0|0|.2222222|.4545455|.6363636|1|1
1986|11|"radicalness"|274|.2706872|.2162439|2.881587|.62361|0|0|0|.0909091|.25|.4117647|.5692308|.8571429|1
1986|12|"radicalness"|550|.3932734|.2717747|2.133606|.1645518|0|0|0|.1875|.3840996|.6|.7596154|1|1
1986|13|"radicalness"|1611|.2786239|.2447879|2.729978|.7245335|0|0|0|.0714286|.2307692|.4411765|.6428571|.9090909|1
1986|14|"radicalness"|2382|.2280604|.2539144|3.54006|1.135766|0|0|0|0|.1428571|.375|.6153846|1|1
1986|15|"radicalness"|1066|.2465115|.236968|3.328889|.9831908|0|0|0|.0416667|.1875|.3913043|.6|1|1
1986|16|"radicalness"|1306|.2086014|.2387189|3.530647|1.121548|0|0|0|0|.125|.3636364|.5625|1|1
1986|17|"radicalness"|1947|.2700988|.2553857|3.084917|.8816555|0|0|0|.025|.2153846|.4285714|.6461539|1|1
1986|18|"radicalness"|416|.2954081|.245106|2.573842|.5951645|0|0|0|.0769231|.2674797|.4503284|.6666667|.8888889|1
1986|19|"radicalness"|1419|.3189195|.2749957|2.25541|.5249274|0|0|0|.0606061|.2777778|.5238096|.7142857|1|1
1986|20|"radicalness"|1261|.2865173|.2499441|2.75057|.6913244|0|0|0|.0625|.25|.4545455|.6538461|1|1
1986|21|"radicalness"|801|.3474435|.2655015|2.385613|.4052619|0|0|0|.125|.3333333|.5238096|.7142857|1|1
1986|23|"radicalness"|1428|.2977302|.2554425|2.403409|.560442|0|0|0|.061553|.2666667|.5|.6666667|.9166667|1
1986|24|"radicalness"|581|.2857224|.2388895|2.960034|.7011268|0|0|0|.0833333|.25|.4444444|.6190476|1|1
1986|25|"radicalness"|1641|.2380589|.2432825|3.353242|.9698755|0|0|0|0|.1818182|.4|.5833333|1|1
1986|26|"radicalness"|1536|.2895455|.2602946|2.666854|.6857334|0|0|0|0|.25|.4686275|.6666667|1|1
1986|27|"radicalness"|1313|.2580968|.2375169|3.252206|.9057155|0|0|0|.0555556|.2058824|.4|.6|1|1
1986|28|"radicalness"|1376|.2650595|.2662781|2.770008|.8195617|0|0|0|0|.210897|.4375|.6666667|1|1
1986|29|"radicalness"|1971|.2520125|.2394363|2.976853|.8235462|0|0|0|0|.2|.4|.6|.9230769|1
1986|30|"radicalness"|735|.3273897|.246802|2.578509|.5085666|0|0|0|.125|.3|.5|.6666667|1|1
1986|31|"radicalness"|1642|.2415893|.2378841|3.351837|.9779599|0|0|0|0|.1875|.3809524|.6|1|1
1986|32|"radicalness"|1678|.2297535|.2515612|3.24671|1.014166|0|0|0|0|.1538462|.4|.6|1|1
1986|33|"radicalness"|774|.2102385|.248207|3.385994|1.098637|0|0|0|0|.125|.3448276|.5714286|1|1
1986|34|"radicalness"|809|.2556621|.2635106|2.786391|.8320767|0|0|0|0|.2|.4285714|.6666667|.9444444|1
1986|35|"radicalness"|1529|.2533742|.2533191|3.190566|.9358461|0|0|0|0|.2|.4|.6153846|1|1
1987|1|"radicalness"|2633|.234208|.2491375|3.271874|.9941087|0|0|0|0|.1666667|.3888889|.6|1|1
1987|2|"radicalness"|1791|.2371181|.2425802|3.339006|.9926458|0|0|0|0|.1764706|.3768116|.6|1|1
1987|3|"radicalness"|829|.296908|.2656303|2.504268|.6047789|0|0|0|0|.25|.5|.6666667|1|1
1987|4|"radicalness"|268|.296859|.269937|2.73253|.7052981|0|0|0|0|.2554348|.5|.6666667|1|1
1987|5|"radicalness"|583|.2880253|.263625|2.727865|.7048078|0|0|0|0|.25|.5|.6666667|1|1
1987|6|"radicalness"|1196|.2332784|.2537052|3.019462|.9326727|0|0|0|0|.1595925|.4|.6153846|1|1
1987|7|"radicalness"|20|.4399978|.3561781|1.536562|.0703168|0|0|0|.0954545|.5|.7142857|.9285714|1|1
1987|8|"radicalness"|878|.1731394|.2266287|4.704791|1.460603|0|0|0|0|.0714286|.2857143|.5|1|1
1987|9|"radicalness"|1737|.2602509|.2501353|2.756634|.7524331|0|0|0|0|.2142857|.4375|.6153846|1|1
1987|10|"radicalness"|2353|.2855086|.2533444|2.859821|.7452014|0|0|0|.0666667|.25|.45|.6470588|1|1
1987|11|"radicalness"|290|.3096049|.2595227|2.670382|.7020731|0|0|0|.1111111|.25|.5|.6830357|1|1
1987|12|"radicalness"|605|.3803622|.2585618|2.323976|.2978179|0|0|0|.1818182|.3703704|.5714286|.7272727|1|1
1987|13|"radicalness"|1745|.2593831|.2314965|2.73192|.6941811|0|0|0|.0333333|.2222222|.4117647|.6|.8636364|1
1987|14|"radicalness"|2663|.2218355|.2461019|3.745632|1.165606|0|0|0|0|.1428571|.3636364|.5833333|1|1
1987|15|"radicalness"|1206|.2630994|.2462461|3.161232|.8992365|0|0|0|.047619|.2|.4166667|.625|1|1
1987|16|"radicalness"|1414|.2139176|.2328187|3.519869|1.087991|0|0|0|0|.1428571|.3478261|.5714286|.9375|1
1987|17|"radicalness"|2128|.2624297|.2423087|3.013091|.8312276|0|0|0|.0454545|.2105263|.4220648|.6129032|.969697|1
1987|18|"radicalness"|452|.2947171|.2478603|2.660004|.6669164|0|0|0|.0833333|.25|.4545455|.6666667|1|1
1987|19|"radicalness"|1651|.3170925|.2732453|2.37772|.5767388|0|0|0|.0645161|.2777778|.5|.7272727|1|1
1987|20|"radicalness"|1306|.2680732|.2363865|2.870337|.704434|0|0|0|.047619|.2419018|.4285714|.6|.9333333|1
1987|21|"radicalness"|842|.3596917|.2628249|2.312956|.3444913|0|0|0|.1428571|.3373984|.5454546|.7368421|1|1
1987|22|"radicalness"|1|.1538462||||.1538462|.1538462|.1538462|.1538462|.1538462|.1538462|.1538462|.1538462|.1538462
1987|23|"radicalness"|1475|.2894575|.2501375|2.652075|.6601869|0|0|0|.0714286|.25|.4736842|.6470588|1|1
1987|24|"radicalness"|608|.2909845|.2458321|2.63734|.628874|0|0|0|.0714286|.25|.4472222|.6470588|.9090909|1
1987|25|"radicalness"|1842|.2346694|.2404544|3.383616|.979638|0|0|0|0|.177521|.3846154|.5714286|1|1
1987|26|"radicalness"|1597|.2869099|.2496967|2.584849|.623386|0|0|0|.0555556|.25|.4615385|.65|.9411765|1
1987|27|"radicalness"|1272|.2552092|.2318697|3.228202|.8898104|0|0|0|.0625|.2|.4|.5882353|.9230769|1
1987|28|"radicalness"|1428|.2691121|.2622841|2.819236|.7946565|0|0|0|0|.2132035|.43875|.6470588|1|1
1987|29|"radicalness"|2075|.2596761|.2438852|2.928764|.8403963|0|0|0|.0357143|.2|.4166667|.625|.9230769|1
1987|30|"radicalness"|685|.3084809|.243522|2.638397|.5743747|0|0|0|.1111111|.2727273|.5|.6666667|1|1
1987|31|"radicalness"|1638|.2307236|.2206847|3.488811|.9471293|0|0|0|0|.1875|.3636364|.5384616|.8666667|1
1987|32|"radicalness"|1777|.2196914|.2410418|3.215651|1.003318|0|0|0|0|.1428571|.3714286|.5714286|.9166667|1
1987|33|"radicalness"|826|.2103098|.240581|3.253649|1.010419|0|0|0|0|.1428571|.3636364|.5555556|.8928571|1
1987|34|"radicalness"|887|.2496121|.2600798|2.992172|.9059535|0|0|0|0|.1818182|.4285714|.625|1|1
1987|35|"radicalness"|1463|.240839|.2372912|3.248636|.9053289|0|0|0|0|.2|.4|.5833333|1|1
1988|1|"radicalness"|2669|.2253589|.2408404|3.225199|.9734005|0|0|0|0|.1666667|.375|.5833333|.9090909|1
1988|2|"radicalness"|2041|.220833|.238433|3.538945|1.086211|0|0|0|0|.1538462|.3571429|.5789474|1|1
1988|3|"radicalness"|925|.3073786|.2710018|2.648649|.6627489|0|0|0|.0434783|.2666667|.5|.7|1|1
1988|4|"radicalness"|345|.3334965|.2707426|2.462517|.4379972|0|0|0|.0769231|.3333333|.5|.6666667|1|1
1988|5|"radicalness"|751|.2956646|.2678038|2.521967|.6287721|0|0|0|0|.25|.5|.6666667|1|1
1988|6|"radicalness"|1350|.219208|.2543969|3.367607|1.087235|0|0|0|0|.1428571|.368421|.6|1|1
1988|7|"radicalness"|21|.3339277|.2740327|2.827827|.6567029|0|0|0|.125|.3333333|.5|.6|.9333333|.9333333
1988|8|"radicalness"|1107|.1814132|.2346161|3.905596|1.303855|0|0|0|0|.0769231|.3103448|.5384616|.875|1
1988|9|"radicalness"|1846|.2542636|.245812|2.725255|.7509197|0|0|0|0|.2|.4285714|.6111111|.9166667|1
1988|10|"radicalness"|2606|.2784075|.2509747|2.902362|.7620378|0|0|0|.0384615|.25|.4375|.6363636|1|1
1988|11|"radicalness"|383|.3156609|.2337651|2.971867|.6585161|0|0|0|.1304348|.2857143|.4761905|.6451613|1|1
1988|12|"radicalness"|736|.3740308|.2629156|2.185449|.2341644|0|0|0|.1666667|.3699248|.5759615|.7241379|1|1
1988|13|"radicalness"|2059|.2603113|.2400453|2.977054|.8047877|0|0|0|0|.2142857|.4054054|.6|.9142857|1
1988|14|"radicalness"|2971|.2228524|.2510487|3.553734|1.151239|0|0|0|0|.1363636|.3636364|.6|1|1
1988|15|"radicalness"|1361|.2604281|.2491942|3.22694|.9540189|0|0|0|.0491803|.1917808|.4166667|.6315789|1|1
1988|16|"radicalness"|1681|.2081639|.2370514|3.702944|1.164743|0|0|0|0|.125|.3333333|.5555556|1|1
1988|17|"radicalness"|2535|.2709621|.2460318|2.98793|.8184348|0|0|0|.0555556|.2222222|.4285714|.625|1|1
1988|18|"radicalness"|512|.2948273|.2558913|2.725903|.7268919|0|0|0|.0769231|.25|.4615385|.6666667|.969697|1
1988|19|"radicalness"|1659|.3279791|.2835387|2.197679|.5169851|0|0|0|.0588235|.2857143|.5384616|.75|1|1
1988|20|"radicalness"|1515|.2846932|.2547237|2.71181|.7107632|0|0|0|.0526316|.25|.4545455|.6666667|1|1
1988|21|"radicalness"|1009|.3446371|.2606449|2.185413|.3179252|0|0|0|.125|.3333333|.5333334|.7142857|.9333333|1
1988|23|"radicalness"|1572|.2830638|.2433252|2.676798|.6486146|0|0|0|.0666667|.25|.446712|.6363636|1|1
1988|24|"radicalness"|728|.303153|.2447466|2.813546|.6580641|0|0|0|.1143791|.2727273|.4568323|.6666667|1|1
1988|25|"radicalness"|2042|.2337964|.242127|3.409733|1.000324|0|0|0|0|.1818182|.375|.5925926|1|1
1988|26|"radicalness"|1795|.2809008|.2542398|2.767444|.707526|0|0|0|0|.25|.4545455|.6363636|1|1
1988|27|"radicalness"|1473|.2596249|.2387245|3.166816|.8554885|0|0|0|.047619|.2142857|.4166667|.6|1|1
1988|28|"radicalness"|1826|.2616354|.2575884|2.782965|.7818503|0|0|0|0|.2142857|.4375|.6428571|1|1
1988|29|"radicalness"|2229|.2730455|.2480586|2.81182|.7637764|0|0|0|.0454545|.2222222|.4347826|.6363636|.9285714|1
1988|30|"radicalness"|735|.3201575|.2448701|2.612502|.4994431|0|0|0|.125|.2941177|.5|.6428571|1|1
1988|31|"radicalness"|1884|.2343415|.2297267|3.302511|.9221667|0|0|0|0|.1818182|.375|.5625|.9047619|1
1988|32|"radicalness"|2113|.2398309|.2487541|3.058532|.9340559|0|0|0|0|.1666667|.4|.6153846|1|1
1988|33|"radicalness"|997|.2104023|.2462039|3.32414|1.072486|0|0|0|0|.1428571|.3571429|.5833333|.9166667|1
1988|34|"radicalness"|932|.2593313|.2634395|2.639879|.76215|0|0|0|0|.2|.4444444|.6666667|1|1
1988|35|"radicalness"|1787|.2401595|.2439702|3.249323|.9676747|0|0|0|0|.1818182|.4|.6|1|1
1989|1|"radicalness"|3102|.2194735|.2422636|3.365139|1.037048|0|0|0|0|.1504717|.3636364|.5833333|1|1
1989|2|"radicalness"|2308|.2279411|.2426296|3.386461|1.036542|0|0|0|0|.1666667|.3804762|.5862069|1|1
1989|3|"radicalness"|1126|.3068824|.261014|2.696876|.6297898|0|0|0|.0714286|.2727273|.5|.6666667|1|1
1989|4|"radicalness"|408|.3235174|.2776394|2.722807|.6426915|0|0|0|.0588235|.2857143|.5|.7142857|1|1
1989|5|"radicalness"|810|.2948997|.2722491|2.67719|.7086658|0|0|0|0|.25|.5|.6899039|1|1
1989|6|"radicalness"|1729|.2323056|.264536|3.131928|1.01334|0|0|0|0|.1538462|.4|.6666667|1|1
1989|7|"radicalness"|25|.3235909|.2650257|2.769258|.5632377|0|0|0|.0952381|.3076923|.5|.6666667|1|1
1989|8|"radicalness"|1219|.1579363|.2187717|4.950615|1.550358|0|0|0|0|.0454545|.25|.5|.875|1
1989|9|"radicalness"|2276|.2519548|.2522124|2.729173|.7699738|0|0|0|0|.2|.4285714|.6153846|.9473684|1
1989|10|"radicalness"|2810|.2804291|.2528135|2.925437|.7780654|0|0|0|.0434783|.25|.4375|.6666667|1|1
1989|11|"radicalness"|360|.3210336|.2622756|2.555518|.6099949|0|0|0|.1081871|.2799145|.5|.672043|1|1
1989|12|"radicalness"|793|.3876244|.2628645|2.212565|.2123436|0|0|0|.1666667|.3846154|.5789474|.7368421|1|1
1989|13|"radicalness"|2343|.2500068|.2315928|2.989314|.8066793|0|0|0|0|.2|.4|.5909091|.9090909|1
1989|14|"radicalness"|3154|.2274475|.2461454|3.476862|1.077426|0|0|0|0|.1515152|.375|.5925926|1|1
1989|15|"radicalness"|1548|.2535403|.2417873|3.414085|.9991074|0|0|0|.0481998|.2|.4|.6|1|1
1989|16|"radicalness"|1850|.2047453|.2374749|3.755516|1.196633|0|0|0|0|.12|.3333333|.5677656|1|1
1989|17|"radicalness"|2792|.2572178|.2413413|3.192045|.9078051|0|0|0|.0454545|.2|.4|.6|1|1
