"Ctry_code"|"Reg_Code"|"Reg_label"|"Up_reg_code"|"Up_reg_label"
"US"|"US42059"|"Greene County, PA"|"US129"|"PITTSBURGH-NEW CASTLE - PA"
"US"|"US42061"|"Huntingdon County, PA"|"US161"|"STATE COLLEGE - PA"
"US"|"US42063"|"Indiana County, PA"|"US129"|"PITTSBURGH-NEW CASTLE - PA"
"US"|"US42065"|"Jefferson County, PA"|"US161"|"STATE COLLEGE - PA"
"US"|"US42067"|"Juniata County, PA"|"US070"|"HARRISBURG-CARLISLE-LEBANON - PA"
"US"|"US42069"|"Lackawanna County, PA"|"US151"|"SCRANTON--WILKES-BARRE - PA"
"US"|"US42071"|"Lancaster County, PA"|"US070"|"HARRISBURG-CARLISLE-LEBANON - PA"
"US"|"US42073"|"Lawrence County, PA"|"US129"|"PITTSBURGH-NEW CASTLE - PA"
"US"|"US42075"|"Lebanon County, PA"|"US070"|"HARRISBURG-CARLISLE-LEBANON - PA"
"US"|"US42077"|"Lehigh County, PA"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US42079"|"Luzerne County, PA"|"US151"|"SCRANTON--WILKES-BARRE - PA"
"US"|"US42081"|"Lycoming County, PA"|"US070"|"HARRISBURG-CARLISLE-LEBANON - PA"
"US"|"US42083"|"Mc Kean County, PA"|"US023"|"BUFFALO-NIAGARA-CATTARAUGUS - NY"
"US"|"US42085"|"Mercer County, PA"|"US035"|"CLEVELAND-AKRON-ELYRIA - OH"
"US"|"US42087"|"Mifflin County, PA"|"US161"|"STATE COLLEGE - PA"
"US"|"US42089"|"Monroe County, PA"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US42091"|"Montgomery County, PA"|"US127"|"PHILADELPHIA-CAMDEN-VINELAND - PA-NJ-DE-MD"
"US"|"US42093"|"Montour County, PA"|"US070"|"HARRISBURG-CARLISLE-LEBANON - PA"
"US"|"US42095"|"Northampton County, PA"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US42097"|"Northumberland County, PA"|"US070"|"HARRISBURG-CARLISLE-LEBANON - PA"
"US"|"US42099"|"Perry County, PA"|"US070"|"HARRISBURG-CARLISLE-LEBANON - PA"
"US"|"US42101"|"Philadelphia County, PA"|"US127"|"PHILADELPHIA-CAMDEN-VINELAND - PA-NJ-DE-MD"
"US"|"US42103"|"Pike County, PA"|"US118"|"NEW YORK-NEWARK-BRIDGEPORT - NY-NJ-CT-PA"
"US"|"US42105"|"Potter County, PA"|"US023"|"BUFFALO-NIAGARA-CATTARAUGUS - NY"
"US"|"US42107"|"Schuylkill County, PA"|"US127"|"PHILADELPHIA-CAMDEN-VINELAND - PA-NJ-DE-MD"
"US"|"US42109"|"Snyder County, PA"|"US070"|"HARRISBURG-CARLISLE-LEBANON - PA"
"US"|"US42111"|"Somerset County, PA"|"US161"|"STATE COLLEGE - PA"
"US"|"US42113"|"Sullivan County, PA"|"US139"|"ROCHESTER-BATAVIA-SENECA FALLS - NY"
"US"|"US42115"|"Susquehanna County, PA"|"US151"|"SCRANTON--WILKES-BARRE - PA"
"US"|"US42117"|"Tioga County, PA"|"US139"|"ROCHESTER-BATAVIA-SENECA FALLS - NY"
"US"|"US42119"|"Union County, PA"|"US070"|"HARRISBURG-CARLISLE-LEBANON - PA"
"US"|"US42121"|"Venango County, PA"|"US052"|"ERIE - PA"
"US"|"US42123"|"Warren County, PA"|"US052"|"ERIE - PA"
"US"|"US42125"|"Washington County, PA"|"US129"|"PITTSBURGH-NEW CASTLE - PA"
"US"|"US42127"|"Wayne County, PA"|"US151"|"SCRANTON--WILKES-BARRE - PA"
"US"|"US42129"|"Westmoreland County, PA"|"US129"|"PITTSBURGH-NEW CASTLE - PA"
"US"|"US42131"|"Wyoming County, PA"|"US151"|"SCRANTON--WILKES-BARRE - PA"
"US"|"US42133"|"York County, PA"|"US070"|"HARRISBURG-CARLISLE-LEBANON - PA"
"US"|"US44001"|"Bristol County, RI"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US44003"|"Kent County, RI"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US44005"|"Newport County, RI"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US44007"|"Providence County, RI"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US44009"|"Washington County, RI"|"US022"|"BOSTON-WORCESTER-MANCHESTER - MA-NH"
"US"|"US45001"|"Abbeville County, SC"|"US068"|"GREENVILLE-SPARTANBURG-ANDERSON - SC"
"US"|"US45003"|"Aiken County, SC"|"US012"|"AUGUSTA-RICHMOND COUNTY - GA-SC"
"US"|"US45005"|"Allendale County, SC"|"US012"|"AUGUSTA-RICHMOND COUNTY - GA-SC"
"US"|"US45007"|"Anderson County, SC"|"US068"|"GREENVILLE-SPARTANBURG-ANDERSON - SC"
"US"|"US45009"|"Bamberg County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45011"|"Barnwell County, SC"|"US012"|"AUGUSTA-RICHMOND COUNTY - GA-SC"
"US"|"US45013"|"Beaufort County, SC"|"US149"|"SAVANNAH-HINESVILLE-FORT STEWART - GA"
"US"|"US45015"|"Berkeley County, SC"|"US030"|"CHARLESTON-NORTH CHARLESTON - SC"
"US"|"US45017"|"Calhoun County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45019"|"Charleston County, SC"|"US030"|"CHARLESTON-NORTH CHARLESTON - SC"
"US"|"US45021"|"Cherokee County, SC"|"US068"|"GREENVILLE-SPARTANBURG-ANDERSON - SC"
"US"|"US45023"|"Chester County, SC"|"US031"|"CHARLOTTE-GASTONIA-SALISBURY - NC-SC"
"US"|"US45025"|"Chesterfield County, SC"|"US031"|"CHARLOTTE-GASTONIA-SALISBURY - NC-SC"
"US"|"US45027"|"Clarendon County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45029"|"Colleton County, SC"|"US030"|"CHARLESTON-NORTH CHARLESTON - SC"
"US"|"US45031"|"Darlington County, SC"|"US115"|"MYRTLE BEACH-CONWAY-GEORGETOWN - SC"
"US"|"US45033"|"Dillon County, SC"|"US115"|"MYRTLE BEACH-CONWAY-GEORGETOWN - SC"
"US"|"US45035"|"Dorchester County, SC"|"US030"|"CHARLESTON-NORTH CHARLESTON - SC"
"US"|"US45037"|"Edgefield County, SC"|"US012"|"AUGUSTA-RICHMOND COUNTY - GA-SC"
"US"|"US45039"|"Fairfield County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45041"|"Florence County, SC"|"US115"|"MYRTLE BEACH-CONWAY-GEORGETOWN - SC"
"US"|"US45043"|"Georgetown County, SC"|"US115"|"MYRTLE BEACH-CONWAY-GEORGETOWN - SC"
"US"|"US45045"|"Greenville County, SC"|"US068"|"GREENVILLE-SPARTANBURG-ANDERSON - SC"
"US"|"US45047"|"Greenwood County, SC"|"US068"|"GREENVILLE-SPARTANBURG-ANDERSON - SC"
"US"|"US45049"|"Hampton County, SC"|"US149"|"SAVANNAH-HINESVILLE-FORT STEWART - GA"
"US"|"US45051"|"Horry County, SC"|"US115"|"MYRTLE BEACH-CONWAY-GEORGETOWN - SC"
"US"|"US45053"|"Jasper County, SC"|"US149"|"SAVANNAH-HINESVILLE-FORT STEWART - GA"
"US"|"US45055"|"Kershaw County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45057"|"Lancaster County, SC"|"US031"|"CHARLOTTE-GASTONIA-SALISBURY - NC-SC"
"US"|"US45059"|"Laurens County, SC"|"US068"|"GREENVILLE-SPARTANBURG-ANDERSON - SC"
"US"|"US45061"|"Lee County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45063"|"Lexington County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45065"|"McCormick County, SC"|"US068"|"GREENVILLE-SPARTANBURG-ANDERSON - SC"
"US"|"US45067"|"Marion County, SC"|"US115"|"MYRTLE BEACH-CONWAY-GEORGETOWN - SC"
"US"|"US45069"|"Marlboro County, SC"|"US133"|"RALEIGH-DURHAM-CARY - NC"
"US"|"US45071"|"Newberry County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45073"|"Oconee County, SC"|"US068"|"GREENVILLE-SPARTANBURG-ANDERSON - SC"
"US"|"US45075"|"Orangeburg County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45077"|"Pickens County, SC"|"US068"|"GREENVILLE-SPARTANBURG-ANDERSON - SC"
"US"|"US45079"|"Richland County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45081"|"Saluda County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45083"|"Spartanburg County, SC"|"US068"|"GREENVILLE-SPARTANBURG-ANDERSON - SC"
"US"|"US45085"|"Sumter County, SC"|"US038"|"COLUMBIA-NEWBERRY - SC"
"US"|"US45087"|"Union County, SC"|"US068"|"GREENVILLE-SPARTANBURG-ANDERSON - SC"
"US"|"US45089"|"Williamsburg County, SC"|"US115"|"MYRTLE BEACH-CONWAY-GEORGETOWN - SC"
"US"|"US45091"|"York County, SC"|"US031"|"CHARLOTTE-GASTONIA-SALISBURY - NC-SC"
"US"|"US46003"|"Aurora County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46005"|"Beadle County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46007"|"Bennett County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46009"|"Bon Homme County, SD"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US46011"|"Brookings County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46013"|"Brown County, SD"|"US001"|"ABERDEEN - SD"
"US"|"US46015"|"Brule County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46017"|"Buffalo County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46019"|"Butte County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46021"|"Campbell County, SD"|"US001"|"ABERDEEN - SD"
"US"|"US46023"|"Charles Mix County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46025"|"Clark County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46027"|"Clay County, SD"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US46029"|"Codington County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46031"|"Corson County, SD"|"US001"|"ABERDEEN - SD"
"US"|"US46033"|"Custer County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46035"|"Davison County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46037"|"Day County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46039"|"Deuel County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46041"|"Dewey County, SD"|"US001"|"ABERDEEN - SD"
"US"|"US46043"|"Douglas County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46045"|"Edmunds County, SD"|"US001"|"ABERDEEN - SD"
"US"|"US46047"|"Fall River County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46049"|"Faulk County, SD"|"US001"|"ABERDEEN - SD"
"US"|"US46051"|"Grant County, SD"|"US109"|"MINNEAPOLIS-ST. PAUL-ST. CLOUD - MN-WI"
"US"|"US46053"|"Gregory County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46055"|"Haakon County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46057"|"Hamlin County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46059"|"Hand County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46061"|"Hanson County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46063"|"Harding County, SD"|"US020"|"BISMARCK - ND"
"US"|"US46065"|"Hughes County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46067"|"Hutchinson County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46069"|"Hyde County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46071"|"Jackson County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46073"|"Jerauld County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46075"|"Jones County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46077"|"Kingsbury County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46079"|"Lake County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46081"|"Lawrence County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46083"|"Lincoln County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46085"|"Lyman County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46087"|"McCook County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46089"|"McPherson County, SD"|"US001"|"ABERDEEN - SD"
"US"|"US46091"|"Marshall County, SD"|"US109"|"MINNEAPOLIS-ST. PAUL-ST. CLOUD - MN-WI"
"US"|"US46093"|"Meade County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46095"|"Mellette County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46097"|"Miner County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46099"|"Minnehaha County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46101"|"Moody County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46103"|"Pennington County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46105"|"Perkins County, SD"|"US020"|"BISMARCK - ND"
"US"|"US46107"|"Potter County, SD"|"US001"|"ABERDEEN - SD"
"US"|"US46109"|"Roberts County, SD"|"US109"|"MINNEAPOLIS-ST. PAUL-ST. CLOUD - MN-WI"
"US"|"US46111"|"Sanborn County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46113"|"Shannon County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46115"|"Spink County, SD"|"US001"|"ABERDEEN - SD"
"US"|"US46117"|"Stanley County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46119"|"Sully County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46121"|"Todd County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46123"|"Tripp County, SD"|"US134"|"RAPID CITY - SD"
"US"|"US46125"|"Turner County, SD"|"US155"|"SIOUX FALLS - SD"
"US"|"US46127"|"Union County, SD"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US46129"|"Walworth County, SD"|"US001"|"ABERDEEN - SD"
"US"|"US46135"|"Yankton County, SD"|"US154"|"SIOUX CITY-VERMILLION - IA-NE-SD"
"US"|"US46137"|"Ziebach County, SD"|"US001"|"ABERDEEN - SD"
"US"|"US47001"|"Anderson County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47003"|"Bedford County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47005"|"Benton County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47007"|"Bledsoe County, TN"|"US011"|"ATLANTA-SANDY SPRINGS-GAINESVILLE - GA-AL"
"US"|"US47009"|"Blount County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47011"|"Bradley County, TN"|"US011"|"ATLANTA-SANDY SPRINGS-GAINESVILLE - GA-AL"
"US"|"US47013"|"Campbell County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47015"|"Cannon County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47017"|"Carroll County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47019"|"Carter County, TN"|"US081"|"JOHNSON CITY-KINGSPORT-BRISTOL - TN-VA"
"US"|"US47021"|"Cheatham County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47023"|"Chester County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47025"|"Claiborne County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47027"|"Clay County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47029"|"Cocke County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47031"|"Coffee County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47033"|"Crockett County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47035"|"Cumberland County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47037"|"Davidson County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47039"|"Decatur County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47041"|"DeKalb County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47043"|"Dickson County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47045"|"Dyer County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47047"|"Fayette County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47049"|"Fentress County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47051"|"Franklin County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47053"|"Gibson County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47055"|"Giles County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47057"|"Grainger County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47059"|"Greene County, TN"|"US081"|"JOHNSON CITY-KINGSPORT-BRISTOL - TN-VA"
"US"|"US47061"|"Grundy County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47063"|"Hamblen County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47065"|"Hamilton County, TN"|"US011"|"ATLANTA-SANDY SPRINGS-GAINESVILLE - GA-AL"
"US"|"US47067"|"Hancock County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47069"|"Hardeman County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47071"|"Hardin County, TN"|"US171"|"TUPELO - MS"
"US"|"US47073"|"Hawkins County, TN"|"US081"|"JOHNSON CITY-KINGSPORT-BRISTOL - TN-VA"
"US"|"US47075"|"Haywood County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47077"|"Henderson County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47079"|"Henry County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47081"|"Hickman County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47083"|"Houston County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47085"|"Humphreys County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47087"|"Jackson County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47089"|"Jefferson County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47091"|"Johnson County, TN"|"US010"|"ASHEVILLE-BREVARD - NC"
"US"|"US47093"|"Knox County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47095"|"Lake County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47097"|"Lauderdale County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47099"|"Lawrence County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47101"|"Lewis County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47103"|"Lincoln County, TN"|"US076"|"HUNTSVILLE-DECATUR - AL"
"US"|"US47105"|"Loudon County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47107"|"McMinn County, TN"|"US011"|"ATLANTA-SANDY SPRINGS-GAINESVILLE - GA-AL"
"US"|"US47109"|"McNairy County, TN"|"US171"|"TUPELO - MS"
"US"|"US47111"|"Macon County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47113"|"Madison County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47115"|"Marion County, TN"|"US011"|"ATLANTA-SANDY SPRINGS-GAINESVILLE - GA-AL"
"US"|"US47117"|"Marshall County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47119"|"Maury County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47121"|"Meigs County, TN"|"US011"|"ATLANTA-SANDY SPRINGS-GAINESVILLE - GA-AL"
"US"|"US47123"|"Monroe County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47125"|"Montgomery County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47127"|"Moore County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47129"|"Morgan County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47131"|"Obion County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47133"|"Overton County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47135"|"Perry County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47137"|"Pickett County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47139"|"Polk County, TN"|"US011"|"ATLANTA-SANDY SPRINGS-GAINESVILLE - GA-AL"
"US"|"US47141"|"Putnam County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47143"|"Rhea County, TN"|"US011"|"ATLANTA-SANDY SPRINGS-GAINESVILLE - GA-AL"
"US"|"US47145"|"Roane County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47147"|"Robertson County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47149"|"Rutherford County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47151"|"Scott County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47153"|"Sequatchie County, TN"|"US011"|"ATLANTA-SANDY SPRINGS-GAINESVILLE - GA-AL"
"US"|"US47155"|"Sevier County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47157"|"Shelby County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47159"|"Smith County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47161"|"Stewart County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47163"|"Sullivan County, TN"|"US081"|"JOHNSON CITY-KINGSPORT-BRISTOL - TN-VA"
"US"|"US47165"|"Sumner County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47167"|"Tipton County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47169"|"Trousdale County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47171"|"Unicoi County, TN"|"US081"|"JOHNSON CITY-KINGSPORT-BRISTOL - TN-VA"
"US"|"US47173"|"Union County, TN"|"US088"|"KNOXVILLE-SEVIERVILLE-LA FOLLETTE - TN"
"US"|"US47175"|"Van Buren County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47177"|"Warren County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47179"|"Washington County, TN"|"US081"|"JOHNSON CITY-KINGSPORT-BRISTOL - TN-VA"
"US"|"US47181"|"Wayne County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47183"|"Weakley County, TN"|"US105"|"MEMPHIS - TN-MS-AR"
"US"|"US47185"|"White County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47187"|"Williamson County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US47189"|"Wilson County, TN"|"US116"|"NASHVILLE-DAVIDSON-MURFREESBORO-COLUMBIA - TN"
"US"|"US48001"|"Anderson County, TX"|"US042"|"DALLAS-FORT WORTH - TX"
"US"|"US48003"|"Andrews County, TX"|"US107"|"MIDLAND-ODESSA - TX"
"US"|"US48005"|"Angelina County, TX"|"US075"|"HOUSTON-BAYTOWN-HUNTSVILLE - TX"
"US"|"US48007"|"Aransas County, TX"|"US041"|"CORPUS CHRISTI-KINGSVILLE - TX"
"US"|"US48009"|"Archer County, TX"|"US178"|"WICHITA FALLS - TX"
"US"|"US48011"|"Armstrong County, TX"|"US007"|"AMARILLO - TX"
"US"|"US48013"|"Atascosa County, TX"|"US144"|"SAN ANTONIO - TX"
"US"|"US48015"|"Austin County, TX"|"US075"|"HOUSTON-BAYTOWN-HUNTSVILLE - TX"
"US"|"US48017"|"Bailey County, TX"|"US007"|"AMARILLO - TX"
"US"|"US48019"|"Bandera County, TX"|"US144"|"SAN ANTONIO - TX"
"US"|"US48021"|"Bastrop County, TX"|"US013"|"AUSTIN-ROUND ROCK - TX"
"US"|"US48023"|"Baylor County, TX"|"US178"|"WICHITA FALLS - TX"
"US"|"US48025"|"Bee County, TX"|"US041"|"CORPUS CHRISTI-KINGSVILLE - TX"
"US"|"US48027"|"Bell County, TX"|"US087"|"KILLEEN-TEMPLE-FORT HOOD - TX"
"US"|"US48029"|"Bexar County, TX"|"US144"|"SAN ANTONIO - TX"
"US"|"US48031"|"Blanco County, TX"|"US013"|"AUSTIN-ROUND ROCK - TX"
"US"|"US48033"|"Borden County, TX"|"US099"|"LUBBOCK-LEVELLAND - TX"
"US"|"US48035"|"Bosque County, TX"|"US042"|"DALLAS-FORT WORTH - TX"
"US"|"US48037"|"Bowie County, TX"|"US165"|"TEXARKANA - TX-TEXARKANA - AR"
"US"|"US48039"|"Brazoria County, TX"|"US075"|"HOUSTON-BAYTOWN-HUNTSVILLE - TX"
"US"|"US48041"|"Brazos County, TX"|"US075"|"HOUSTON-BAYTOWN-HUNTSVILLE - TX"
